term_str,n,n_chars,p,i,max_pos,df,idf,dfidf,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
scandal,34,7,3.8709912470056746e-05,14.65693742899098,NN,24,3.4429434958487284,82.63064390036948,0.0001092814737487,0.0285224646484278,0.0,0.0034567705781613,0,0,0,1,0,1,0,0,0,0,-1
scandalous,1,10,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,6.6923978510131125e-06,0.0017467158391144,0.0,0.0017467158391144,1,0,0,0,0,1,0,0,0,0,-1
scapegoat,5,9,5.692634186773051e-06,17.422472175353956,NN,5,5.705977901682522,28.52988950841261,5.642319678979194e-05,0.0147264543621356,0.0,0.0039487736343823,1,0,0,1,0,1,0,0,0,0,-1
scar,16,4,1.8216429397673763e-05,15.74440027024132,NN,10,4.705977901682522,47.059779016825225,0.0001049650752961,0.0273958846522897,0.0,0.0058604955189072,1,0,1,1,0,1,0,1,0,0,-1
scarce,8,6,9.10821469883688e-06,16.744400270241318,JJ,7,5.22055107451228,36.54385752158596,4.5759239850397776e-05,0.0119431616009538,0.0,0.0035501877419328,0,0,0,1,0,1,0,1,0,0,-1
scarcely,5,8,5.692634186773051e-06,17.422472175353956,RB,5,5.705977901682522,28.52988950841261,3.643506054212972e-05,0.0095095508014958,0.0,0.0033290419496397,0,0,0,0,0,1,0,1,0,0,-1
scare,6,5,6.8311610241276606e-06,17.159437769520164,VB,5,5.705977901682522,28.52988950841261,4.030976507947577e-05,0.0105208486857431,0.0,0.0030826460841072,1,1,0,1,0,1,0,0,1,0,-1
scarecrow,2,9,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,1.3423323716572318e-05,0.0035034874900253,0.0,0.0020922613862964,0,0,0,1,0,1,1,0,0,0,0
schism,1,6,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,8.678967416268696e-06,0.0022652104956461,0.0,0.0022652104956461,1,0,0,0,0,1,0,0,0,0,-1
scholarship,1,11,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.5465738396649368e-06,0.0004036557721525,0.0,0.0004036557721525,0,0,0,0,1,0,1,0,0,0,1
scientific,21,10,2.390906358444681e-05,15.35208284746256,JJ,17,3.940443155319545,66.98753364043226,0.0001159370693903,0.0302595751108891,0.0,0.0039963926524539,0,0,0,0,0,0,1,0,0,1,1
scientist,5,9,5.692634186773051e-06,17.422472175353956,NN,4,6.027905996569885,24.11162398627954,3.398274236692022e-05,0.0088694957577661,0.0,0.0032903417011844,0,1,0,0,0,0,1,0,0,1,1
score,14,5,1.5939375722964542e-05,15.937045348183716,NN,14,4.22055107451228,59.087715043171926,7.271600710142164e-05,0.018978877853471,0.0,0.0025656845437764,0,1,0,0,1,0,1,0,1,0,1
scorn,5,5,5.692634186773051e-06,17.422472175353956,NN,5,5.705977901682522,28.52988950841261,2.7882046670997516e-05,0.0072772141811303,0.0,0.0018708124267811,1,0,0,0,0,1,0,0,0,0,-1
scoundrel,22,9,2.504759042180142e-05,15.284968651604022,NN,18,3.857980995127572,69.4436579122963,8.640888702344519e-05,0.0225527195131192,0.0,0.0036989271285978,1,0,1,1,0,1,0,0,0,1,-1
scream,30,6,3.4155805120638304e-05,14.8375096746328,NN,23,3.5043440405128714,80.59991293179604,9.326730929981224e-05,0.0243427677272509,0.0,0.0022320662678425,1,0,1,1,0,1,0,0,1,0,-1
screaming,14,9,1.5939375722964542e-05,15.937045348183716,VB,13,4.327466278428792,56.2570616195743,5.956698114730004e-05,0.0155469820794453,0.0,0.0023410691254686,1,0,1,1,0,1,0,0,0,0,-1
screech,1,7,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,8.902535607310062e-06,0.0023235617935079,0.0,0.0023235617935079,0,0,0,1,0,1,0,0,1,0,-1
screwed,6,7,6.8311610241276606e-06,17.159437769520164,VB,5,5.705977901682522,28.52988950841261,6.003518151325512e-05,0.0156691823749595,0.0,0.0080309330072941,1,0,0,0,0,1,0,0,0,0,-1
scrub,4,5,4.554107349418441e-06,17.744400270241318,NN,3,6.442943495848728,19.328830487546185,2.714054496880785e-05,0.0070836822368588,0.0,0.0034798506593835,0,0,1,0,0,1,0,0,0,0,-1
scrutinize,1,10,1.1385268373546102e-06,19.74440027024132,VB,1,8.027905996569885,8.027905996569885,6.739320885901899e-06,0.0017589627512203,0.0,0.0017589627512203,0,1,0,0,0,1,0,0,0,0,-1
seal,6,4,6.8311610241276606e-06,17.159437769520164,NN,6,5.442943495848728,32.65766097509237,3.145014482136989e-05,0.0082084877983775,0.0,0.0029405421371413,0,0,0,0,0,0,1,0,0,1,1
secluded,2,8,2.2770536747092203e-06,18.74440027024132,JJ,2,7.027905996569885,14.05581199313977,1.1434378492965149e-05,0.0029843727866639,0.0,0.002142001218095,0,0,0,0,0,1,0,1,0,0,-1
seclusion,3,9,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,2.387128448154277e-05,0.0062304052496826,0.0,0.0022186444544933,0,0,0,1,0,1,1,0,0,0,0
secrecy,22,7,2.504759042180142e-05,15.284968651604022,NN,17,3.940443155319545,66.98753364043226,9.058700596523452e-05,0.0236432085569262,0.0,0.0025754530426925,0,0,0,0,0,0,0,0,1,1,0
seize,12,5,1.366232204825532e-05,16.159437769520164,VB,11,4.568474377932588,50.25321815725847,4.688739069826678e-05,0.0122376089722476,0.0,0.0020486432188038,0,0,0,1,0,1,0,0,0,0,-1
selfish,9,7,1.0246741536191492e-05,16.574475268799006,JJ,9,4.857980995127572,43.721828956148144,3.797442793798691e-05,0.0099113256918145,0.0,0.0022041656057747,1,0,1,0,0,1,0,0,0,0,-1
senile,2,6,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,2.0814845120254195e-05,0.0054326745763863,0.0,0.0034982110485663,0,0,0,1,0,1,0,1,0,0,-1
seniority,1,9,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,8.306308539901771e-06,0.0021679465289143,0.0,0.0021679465289143,0,0,0,0,0,0,1,0,0,1,1
sensational,21,11,2.390906358444681e-05,15.35208284746256,JJ,20,3.7059779016825214,74.11955803365045,9.325645921107938e-05,0.0243399358540917,0.0,0.0020902300629907,0,0,0,0,1,0,1,0,0,0,1
senseless,4,9,4.554107349418441e-06,17.744400270241318,NN,4,6.027905996569885,24.11162398627954,1.8444291752783684e-05,0.0048139601474765,0.0,0.0026531276393353,1,0,1,1,0,1,0,1,1,0,-1
sentence,30,8,3.4155805120638304e-05,14.8375096746328,NN,27,3.273018494406416,88.37149934897323,0.0001261717729085,0.0329308327291291,0.0,0.0037491620783578,1,1,1,1,0,1,0,1,0,0,-1
sentinel,3,8,3.4155805120638303e-06,18.159437769520164,NN,2,7.027905996569885,14.05581199313977,1.85467225336092e-05,0.004840694581272,0.0,0.0041364955836197,0,0,0,0,0,0,1,0,0,1,1
serene,1,6,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,8.90511306405798e-06,0.0023242345097191,0.0,0.0023242345097191,0,0,0,0,0,1,0,0,0,1,-1
seriousness,3,11,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,1.349132756662103e-05,0.003521236494888,0.0,0.0017399253296917,0,0,0,1,0,0,0,1,0,0,0
sermon,2,6,2.2770536747092203e-06,18.74440027024132,NN,1,8.027905996569885,8.027905996569885,2.82704600397576e-05,0.0073785900703767,0.0,0.0073785900703767,0,0,0,0,0,0,1,0,0,1,1
serpent,3,7,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,1.6461427540276647e-05,0.0042964325880122,0.0,0.001896098733328,0,0,1,1,0,1,0,0,0,0,-1
servant,80,7,9.108214698836882e-05,13.422472175353958,NN,51,2.355480654598389,120.12951338451784,0.0002108987494567,0.0550445736082158,0.0,0.0048516594327464,0,0,0,0,0,1,0,0,0,1,-1
serve,27,5,3.074022460857447e-05,14.989512768077851,VB,20,3.7059779016825214,74.11955803365045,9.211306962561412e-05,0.0240415111722852,0.0,0.0033885808305539,0,0,0,0,0,1,0,0,0,1,-1
sex,2,3,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,2.376714778755753e-05,0.0062032255725525,0.0,0.0041708640929198,0,1,0,0,1,0,1,0,0,1,1
shabby,11,6,1.252379521090071e-05,16.28496865160402,NN,10,4.705977901682522,47.059779016825225,6.76466601906135e-05,0.0176557783097501,0.0,0.0036130348573378,0,0,1,0,0,1,0,0,0,0,-1
shack,1,5,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.0151241096784244e-05,0.0026494739262606,0.0,0.0026494739262606,0,0,1,0,0,1,0,1,0,0,-1
shady,3,5,3.4155805120638303e-06,18.159437769520164,JJ,3,6.442943495848728,19.328830487546185,3.368278736951645e-05,0.0087912075034437,0.0,0.0037007142423025,0,0,0,1,0,1,0,0,0,0,-1
shaking,60,7,6.831161024127661e-05,13.8375096746328,VB,49,2.413196152454677,118.24661147027916,0.0001633473464813,0.0426336574316365,0.0,0.0033362158789695,0,0,0,1,0,1,0,0,0,0,-1
shaky,4,5,4.554107349418441e-06,17.744400270241318,JJ,4,6.027905996569885,24.11162398627954,2.463511399168916e-05,0.0064297647518308,0.0,0.002380689572105,1,1,0,1,0,1,0,0,0,0,-1
sham,5,4,5.692634186773051e-06,17.422472175353956,NN,4,6.027905996569885,24.11162398627954,3.2864230381882614e-05,0.0085775641296713,0.0,0.0037301398493625,1,0,1,0,0,1,0,0,0,0,-1
shame,5,5,5.692634186773051e-06,17.422472175353956,NN,5,5.705977901682522,28.52988950841261,2.6770276117786892e-05,0.0069870420667423,0.0,0.0030826460841072,0,0,1,1,0,1,0,1,0,0,-1
shameful,2,8,2.2770536747092203e-06,18.74440027024132,JJ,2,7.027905996569885,14.05581199313977,9.954624653291254e-06,0.002598157034509,0.0,0.0015159417593981,0,0,0,0,0,1,0,1,0,0,-1
shameless,2,9,2.2770536747092203e-06,18.74440027024132,JJ,2,7.027905996569885,14.05581199313977,1.9045208551215964e-05,0.0049707994318673,0.0,0.0034149203093148,0,0,1,0,0,1,0,0,0,0,-1
shanghai,8,8,9.10821469883688e-06,16.744400270241318,NN,3,6.442943495848728,19.328830487546185,6.622955549350313e-05,0.0172859139838043,0.0,0.012020416969867,0,0,1,1,0,1,0,0,0,0,-1
share,46,5,5.2372234518312064e-05,14.220838314184308,NN,33,2.983511877211431,98.45589194797722,0.0001263227182369,0.0329702294598476,0.0,0.0038656541554955,0,1,0,0,1,0,1,0,0,1,1
shattered,17,9,1.9354956235028373e-05,15.65693742899098,VB,13,4.327466278428792,56.2570616195743,5.07688399386047e-05,0.0132506672239758,0.0,0.0021099299260988,0,0,0,0,0,1,0,1,0,0,-1
shell,21,5,2.390906358444681e-05,15.35208284746256,NN,17,3.940443155319545,66.98753364043226,0.0001231367974753,0.0321387041410778,0.0,0.0054614596747325,1,0,0,1,0,1,0,1,1,0,-1
shelter,13,7,1.4800848885609931e-05,16.043960552100227,NN,11,4.568474377932588,50.25321815725847,6.334688987666872e-05,0.0165335382578105,0.0,0.0046952460204857,0,0,0,0,0,0,1,0,0,1,1
shepherd,2,8,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,1.281659661252972e-05,0.0033451317158702,0.0,0.0018159963815426,0,0,0,0,0,0,1,0,0,1,1
shining,44,7,5.009518084360284e-05,14.284968651604022,VB,37,2.818452630940935,104.28274734481458,0.0001149829570114,0.0300105517799873,0.0,0.0021376205012824,0,1,0,0,1,0,1,0,0,0,1
shipwreck,1,9,1.1385268373546102e-06,19.74440027024132,VB,1,8.027905996569885,8.027905996569885,1.7788595525566055e-06,0.0004642823432172,0.0,0.0004642823432172,0,0,0,1,0,1,0,1,0,0,-1
shiver,6,6,6.8311610241276606e-06,17.159437769520164,NN,6,5.442943495848728,32.65766097509237,3.916157559490236e-05,0.0102211712302695,0.0,0.0032553489807707,1,1,0,1,0,1,0,1,0,0,-1
shock,70,5,7.96968786148227e-05,13.615117253296352,NN,56,2.2205510745122803,124.3508601726877,0.0001804814659927,0.0471056626241157,0.0,0.0044234085149647,1,0,0,1,0,1,0,0,1,0,-1
shoot,29,5,3.301727828328369e-05,14.886419275113749,VB,19,3.779978483126299,71.81959117939968,0.0001162672718346,0.0303457579488516,0.0,0.0094440436805154,1,0,0,1,0,1,0,0,0,0,-1
shooting,29,8,3.301727828328369e-05,14.886419275113749,VB,25,3.38404980679516,84.601245169879,0.0001045959099792,0.0272995325045832,0.0,0.0033976403682682,1,0,0,1,0,1,0,0,0,0,-1
shopping,7,8,7.969687861482271e-06,16.937045348183716,NN,7,5.22055107451228,36.54385752158596,4.5248959572950895e-05,0.0118099784485401,0.0,0.004897327462019,0,1,0,0,1,0,1,0,1,1,1
shot,173,4,0.0001969651428623,12.309772042604594,NN,95,1.4580503882389366,138.51478688269898,0.0002881738686412,0.0752133797153744,0.0,0.0045203077830349,1,0,0,1,0,1,0,1,1,0,-1
shoulder,112,8,0.0001275150057837,12.937045348183716,NN,72,1.857980995127572,133.77463164918518,0.0002455610202699,0.0640914262904522,0.0,0.003922549602662,0,0,0,0,0,0,1,0,0,1,1
shout,11,5,1.252379521090071e-05,16.28496865160402,NN,9,4.857980995127572,43.721828956148144,6.794422528153759e-05,0.0177334427984813,0.0,0.004781477357409,1,0,0,0,0,0,0,0,1,0,0
shove,5,5,5.692634186773051e-06,17.422472175353956,VB,4,6.027905996569885,24.11162398627954,5.0535197014049575e-05,0.0131896864206669,0.0,0.0069048178654866,1,0,0,0,0,1,0,0,0,0,-1
shriek,14,6,1.5939375722964542e-05,15.937045348183716,NN,12,4.442943495848728,53.31532195018474,4.860385131631288e-05,0.0126856051935576,0.0,0.0016980483454418,1,0,0,1,0,1,0,1,1,0,-1
shrill,10,6,1.1385268373546102e-05,16.422472175353956,NN,9,4.857980995127572,43.721828956148144,6.837709139471403e-05,0.0178464208540203,0.0,0.0029612807041314,1,0,0,1,0,1,0,0,1,0,-1
shrink,3,6,3.4155805120638303e-06,18.159437769520164,VB,3,6.442943495848728,19.328830487546185,3.687724701531096e-05,0.0096249614709961,0.0,0.0065344254521792,0,0,0,1,0,1,0,1,0,0,-1
shudder,5,7,5.692634186773051e-06,17.422472175353956,NN,5,5.705977901682522,28.52988950841261,3.7951738054120935e-05,0.0099054036321255,0.0,0.0030710322398721,0,0,0,1,0,1,0,0,0,0,-1
sick,27,4,3.074022460857447e-05,14.989512768077851,JJ,21,3.635588573791124,76.34736004961361,8.814281341976282e-05,0.023005274302558,0.0,0.0027880280473858,0,0,1,0,0,1,0,1,0,0,-1
sickening,5,9,5.692634186773051e-06,17.422472175353956,VB,5,5.705977901682522,28.52988950841261,4.820760908078366e-05,0.0125821859700845,0.0,0.0048685818273741,1,0,1,1,0,1,0,1,0,0,-1
sickly,6,6,6.8311610241276606e-06,17.159437769520164,JJ,5,5.705977901682522,28.52988950841261,4.28194830384481e-05,0.0111758850730349,0.0,0.005244464983164,0,0,1,0,0,1,0,1,0,0,-1
sickness,7,8,7.969687861482271e-06,16.937045348183716,NN,7,5.22055107451228,36.54385752158596,3.969790779811301e-05,0.0103611539353074,0.0,0.0027813271574386,0,0,1,1,0,1,0,1,0,0,-1
silly,21,5,2.390906358444681e-05,15.35208284746256,JJ,19,3.779978483126299,71.81959117939968,0.0001052072706503,0.0274590976397336,0.0,0.0032812313221582,0,0,0,0,1,1,0,0,0,0,-1
simplify,2,8,2.2770536747092203e-06,18.74440027024132,VB,2,7.027905996569885,14.05581199313977,8.542188902343196e-06,0.0022295113035115,0.0,0.0018230625153229,0,1,0,0,1,0,1,0,1,1,1
sin,11,3,1.252379521090071e-05,16.28496865160402,NN,11,4.568474377932588,50.25321815725847,5.4804297560985664e-05,0.0143039216634172,0.0,0.0024681114953714,1,0,1,1,0,1,0,1,0,0,-1
sincere,3,7,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,2.535026921008121e-05,0.0066164202638311,0.0,0.0028270923632508,0,0,0,0,0,0,1,0,0,1,1
sing,7,4,7.969687861482271e-06,16.937045348183716,VB,6,5.442943495848728,32.65766097509237,6.013001197315705e-05,0.0156939331249939,0.0,0.0053572278502448,0,1,0,0,1,0,1,1,0,1,1
sinister,50,8,5.6926341867730505e-05,14.100544080466594,NN,40,2.7059779016825223,108.2391160673009,0.0001527464795871,0.0398668311722568,0.0,0.0037452981338166,1,0,1,1,0,1,0,0,0,0,-1
sinner,2,6,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,1.3163922347685667e-05,0.0034357837327459,0.0,0.0019066483984183,1,0,1,1,0,1,0,1,0,0,-1
sir,1357,3,0.0015449809182902,9.338195264822463,NN,162,0.6880559936852598,111.46507097701208,0.001108808778455,0.2893990911767553,0.0003367870747358,0.0093961712359253,0,0,0,0,0,0,1,0,0,1,1
siren,1,5,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,9.861577596427145e-06,0.0025738717526674,0.0,0.0025738717526674,0,0,0,1,0,1,0,0,0,0,-1
sisterhood,1,10,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,7.548039392210126e-06,0.0019700382813668,0.0,0.0019700382813668,1,0,0,0,0,0,1,1,1,1,1
skillful,1,8,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,7.749624722412766e-06,0.0020226520525497,0.0,0.0020226520525497,0,0,0,0,0,0,1,0,0,1,1
slam,4,4,4.554107349418441e-06,17.744400270241318,NN,3,6.442943495848728,19.328830487546185,2.402054886947449e-05,0.0062693632549328,0.0,0.0034864412856324,1,0,0,1,0,1,0,0,1,0,-1
slap,3,4,3.4155805120638303e-06,18.159437769520164,NN,2,7.027905996569885,14.05581199313977,2.2237614281130368e-05,0.005804017327375,0.0,0.0042748819930473,1,0,0,0,0,1,0,0,1,0,-1
slaughter,3,9,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,1.9704337033500626e-05,0.0051428319657436,0.0,0.0023151072568626,1,0,1,1,0,1,0,1,1,0,-1
slaughtering,1,12,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.4312824813055498e-05,0.0037356472762074,0.0,0.0037356472762074,1,0,1,1,0,1,0,1,1,0,-1
slave,5,5,5.692634186773051e-06,17.422472175353956,NN,5,5.705977901682522,28.52988950841261,3.354142891251601e-05,0.0087543129461666,0.0,0.0034126662091402,1,0,0,1,0,1,0,1,0,0,-1
slavery,1,7,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.395565359494386e-05,0.0036424255882803,0.0,0.0036424255882803,1,0,1,1,0,1,0,1,0,0,-1
slay,2,4,2.2770536747092203e-06,18.74440027024132,VB,2,7.027905996569885,14.05581199313977,8.966557419131744e-06,0.0023402714863933,0.0,0.0016622294220837,1,0,0,0,0,1,0,0,0,0,-1
slimy,2,5,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,2.176602415789729e-05,0.0056809323052111,0.0,0.0040159462837542,0,0,1,0,0,1,0,0,0,0,-1
slip,67,4,7.628129810275888e-05,13.678311079783548,NN,51,2.355480654598389,120.12951338451784,0.0001645660100504,0.0429517286231648,0.0,0.0027058939168275,0,0,0,0,0,1,0,0,1,0,-1
slop,1,4,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,3.316612090064294e-06,0.0008656357555067,0.0,0.0008656357555067,0,0,1,0,0,1,0,0,0,0,-1
sloppy,1,6,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,7.978796504087228e-06,0.0020824658875667,0.0,0.0020824658875667,0,0,1,0,0,1,0,0,0,0,-1
sluggish,1,8,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,7.28696055988066e-06,0.0019018967061288,0.0,0.0019018967061288,0,0,0,0,0,1,0,1,0,0,-1
slush,3,5,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,2.2000295835182604e-05,0.0057420772129826,0.0,0.0030376914171846,0,0,1,0,0,1,0,0,1,0,-1
slut,1,4,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,3.1778345410947683e-06,0.0008294148152257,0.0,0.0008294148152257,1,0,1,0,0,1,0,0,0,0,-1
sly,6,3,6.8311610241276606e-06,17.159437769520164,RB,5,5.705977901682522,28.52988950841261,2.052777453726768e-05,0.0053577491542268,0.0,0.002129096231971,1,0,1,1,0,1,0,0,0,0,-1
smack,3,5,3.4155805120638303e-06,18.159437769520164,NN,1,8.027905996569885,8.027905996569885,9.24597009717122e-06,0.0024131981953616,0.0,0.0024131981953616,1,0,0,0,0,1,0,0,0,0,-1
smash,3,5,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,1.2198883439386816e-05,0.0031839085776799,0.0,0.001914124627406,1,0,0,1,0,1,0,0,0,0,-1
smell,46,5,5.2372234518312064e-05,14.220838314184308,NN,28,3.2205510745122803,90.17543008634384,0.0001576603489851,0.0411493510851357,0.0,0.0050518448227643,1,0,1,0,0,1,0,0,0,0,-1
smelling,5,8,5.692634186773051e-06,17.422472175353956,VB,5,5.705977901682522,28.52988950841261,3.0154126699479694e-05,0.0078702270685642,0.0,0.0023356438402302,0,0,1,0,0,1,0,0,0,0,-1
smile,179,5,0.0002037963038864,12.260584492977063,NN,113,1.2077270341546966,136.47315485948073,0.0002850540987052,0.0743991197620586,0.0,0.0026209354039815,0,0,0,0,1,0,1,0,1,1,1
smiling,112,7,0.0001275150057837,12.937045348183716,VB,76,1.779978483126299,135.27836471759872,0.000237778692106,0.0620602386396733,0.0,0.0042583217299672,0,0,0,0,1,0,1,0,0,0,1
smite,1,5,1.1385268373546102e-06,19.74440027024132,VB,1,8.027905996569885,8.027905996569885,9.05187184321844e-06,0.00236253855108,0.0,0.00236253855108,1,0,0,1,0,1,0,1,0,0,-1
snake,11,5,1.252379521090071e-05,16.28496865160402,NN,8,5.027905996569885,40.22324797255908,3.764596804421055e-05,0.0098255976595389,0.0,0.0029874664269577,0,0,1,1,0,1,0,0,0,0,-1
snare,1,5,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.457737465557169e-05,0.0038046947851042,0.0,0.0038046947851042,0,0,0,1,0,1,0,0,0,0,-1
snarl,6,5,6.8311610241276606e-06,17.159437769520164,NN,5,5.705977901682522,28.52988950841261,4.18325423157617e-05,0.0109182935444138,0.0,0.0050074400190281,1,0,1,0,0,1,0,0,0,0,-1
snarling,2,8,2.2770536747092203e-06,18.74440027024132,VB,2,7.027905996569885,14.05581199313977,2.4991317942949463e-05,0.0065227339831098,0.0,0.0042032930601494,1,0,0,0,0,1,0,0,0,0,-1
sneak,2,5,2.2770536747092203e-06,18.74440027024132,VB,2,7.027905996569885,14.05581199313977,1.075542295542406e-05,0.0028071653913656,0.0,0.0020792621291626,1,0,0,1,0,1,0,0,1,0,-1
sneaking,3,8,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,3.512107918187911e-05,0.0091666016664704,0.0,0.0055162187464458,0,1,0,1,0,1,0,0,0,1,-1
sneer,7,5,7.969687861482271e-06,16.937045348183716,NN,6,5.442943495848728,32.65766097509237,2.202307789539672e-05,0.0057480233306985,0.0,0.0018338758409193,1,0,1,0,0,1,0,0,0,0,-1
sneeze,5,6,5.692634186773051e-06,17.422472175353956,NN,2,7.027905996569885,14.05581199313977,4.021353619502987e-05,0.0104957329469027,0.0,0.0066720626549714,0,0,1,0,0,1,0,0,1,0,-1
sob,10,3,1.1385268373546102e-05,16.422472175353956,NN,10,4.705977901682522,47.059779016825225,5.827599089705366e-05,0.015210033624131,0.0,0.0025506655293672,0,0,0,0,0,1,0,1,0,0,-1
socialism,1,9,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.1996201452128028e-05,0.0031310085790054,0.0,0.0031310085790054,0,0,1,1,0,0,0,0,0,0,0
socialist,4,9,4.554107349418441e-06,17.744400270241318,NN,4,6.027905996569885,24.11162398627954,3.336910184392549e-05,0.0087093355812645,0.0,0.0030260572271937,1,0,1,1,0,1,0,1,0,0,-1
soil,9,4,1.0246741536191492e-05,16.574475268799006,NN,7,5.22055107451228,36.54385752158596,4.956811524193497e-05,0.012937278078145,0.0,0.0049227261428687,0,0,1,0,0,1,0,0,0,0,-1
soiled,2,6,2.2770536747092203e-06,18.74440027024132,VB,2,7.027905996569885,14.05581199313977,2.148574569064808e-05,0.0056077796252591,0.0,0.0036151779817746,0,0,1,0,0,1,0,0,0,0,-1
soldier,13,7,1.4800848885609931e-05,16.043960552100227,NN,8,5.027905996569885,40.22324797255908,6.002669583276572e-05,0.0156669676123518,0.0,0.0074230895618649,1,0,0,0,0,0,1,1,0,0,1
solidity,1,8,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,9.374660324064696e-06,0.0024467863445808,0.0,0.0024467863445808,0,0,0,0,0,0,1,0,0,1,1
sonorous,2,8,2.2770536747092203e-06,18.74440027024132,JJ,2,7.027905996569885,14.05581199313977,1.3341850372401022e-05,0.0034822229471966,0.0,0.0019724687051838,0,0,0,0,1,0,1,0,0,0,1
soothing,18,8,2.0493483072382983e-05,15.574475268799008,VB,15,4.121015400961366,61.81523101442049,5.928106769693927e-05,0.0154723586689011,0.0,0.0026382941107307,0,0,0,0,1,0,1,0,0,1,1
sordid,8,6,9.10821469883688e-06,16.744400270241318,JJ,6,5.442943495848728,32.65766097509237,6.14964042578901e-05,0.0160505615113093,0.0,0.0095267389075531,1,0,1,1,0,1,0,1,0,0,-1
sore,5,4,5.692634186773051e-06,17.422472175353956,NN,5,5.705977901682522,28.52988950841261,4.111459435862056e-05,0.0107309091275999,0.0,0.0030826460841072,1,0,0,0,0,1,0,1,0,0,-1
sorely,7,6,7.969687861482271e-06,16.937045348183716,RB,7,5.22055107451228,36.54385752158596,3.644786553361871e-05,0.0095128929042744,0.0,0.0019797311621206,0,0,0,0,0,1,0,1,0,0,-1
sorrow,14,6,1.5939375722964542e-05,15.937045348183716,NN,12,4.442943495848728,53.31532195018474,6.556228459755053e-05,0.0171117562799606,0.0,0.0025921490640891,0,0,0,1,0,1,0,1,0,0,-1
soundness,2,9,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,1.7554267712552354e-05,0.0045816638729761,0.0,0.0032386663578663,0,1,0,0,1,0,1,0,0,1,1
sour,4,4,4.554107349418441e-06,17.744400270241318,JJ,4,6.027905996569885,24.11162398627954,2.35110397261888e-05,0.0061363813685352,0.0,0.0028420113138,0,0,1,0,0,1,0,0,0,0,-1
spa,3,3,3.4155805120638303e-06,18.159437769520164,NN,2,7.027905996569885,14.05581199313977,1.944540319456472e-05,0.0050752502337813,0.0,0.0033506107254206,0,1,0,0,1,0,1,0,1,1,1
spaniel,6,7,6.8311610241276606e-06,17.159437769520164,NN,6,5.442943495848728,32.65766097509237,3.775792514909817e-05,0.0098548184639146,0.0,0.0023935547475148,0,0,0,0,1,0,1,0,0,1,1
sparkle,1,7,1.1385268373546102e-06,19.74440027024132,VB,1,8.027905996569885,8.027905996569885,1.395565359494386e-05,0.0036424255882803,0.0,0.0036424255882803,0,1,0,0,1,0,1,0,1,0,1
